rank,artist,spotify_id,listeners,daily_change_listeners,peak_listeners
7489,George Kipa,3ueSDQRME8RZFqJpJUEsxR,1955482,-1582,3262145
7490,SoMo,5AtWO8IEnjhRLzaVVQxFUs,1955351,-8793,2127824
7491,Gote,3gaGawsSUSeW2xyOJ7dDal,1955266,3261,1964399
7492,COSKO,7t3YFKpeacrZFTs7vhdJBi,1954943,2763,2349324
7493,Kibariye,1btod3aNfVEYNrEzIQgx90,1954875,-2296,3341099
7494,Felix Mendelssohn,6MF58APd3YV72Ln2eVg710,1954288,-3837,3597371
7495,Casuarina,0Z7qVrRll0xvdJ68DX0O0b,1954274,42442,2580895
7496,Mike Perry,6lB8vOoI4DRrrVxXwuV19c,1954077,5457,6662346
7497,J.J. Cale,06nsZ3qSOYZ2hPVIMcr1IN,1953842,10468,3106182
7498,Free,2e53aHBQdCMKWqHDuyJsjC,1953075,6951,3016352
7499,Fred De Palma,0QrUbsrL5imqntAfDl8i7q,1952230,8428,3743862
7500,Jordan Rakei,24icoQNJSEWNu3XvqKBR68,1952118,11987,2353857
7501,GeneraciÃ³n 12,1w76rpst0I6hGUgCR2B33C,1951697,2338,1951697
7502,CK YG,57yOAX6apIrclpBG736Uy2,1951194,4300,4784539
7503,38 Special,3zXw2Eh96iTT51pytzHdZi,1950749,9423,2609633
7504,Jaguares,1RgXxY6uzWo9cjYYwwgVGq,1950426,6141,2373549
7505,Mudvayne,2Pfv2w8a20xzC7Dr7QXRqM,1950279,3370,2537465
7506,Stephanie Poetri,0HS00NN7MAfF59aJnfcxSO,1949738,-2831,2558947
7507,WITH U,2VhoJf6VdIoPnifnThy9UV,1949541,2424,3130706
7508,Sabotage,5deK5HnwbEKvge2svL0i0B,1949435,428,2084815
7509,Bobby Womack,0vqkz1b2qBkoYrGMj2CUWq,1949079,-3276,2284611
7510,Common,2GHclqNVjqGuiE5mA7BEoc,1948924,1557,2499945
7511,Dcan,2bCS9Bu6Kpf2TXQhBbE2bj,1948800,5022,2125395
7512,Michelle Maciel,4WFwvZ4L8FZbt3qubbQJS6,1948373,-1675,8715404
7513,Santa RM,30BSBWLKnYJION1lCPugXc,1948024,1276,2010008
7514,Dangrangto,5xY6E5PMZNtz9jDvxTRiGI,1947873,-16,2021165
7515,C. Sathya,0poY7P0383HcWLOKv5EHed,1947487,-4674,2001313
7516,Vinicin,5XEiZVyQHpIDjhkIBbpf2G,1947171,3543,2898280
7517,Sara Kays,7Lk9V7E1u5gqSHmtcKlOqH,1946737,-1957,4272866
7518,SPINALL,2NtQA3PY9chI8l65ejZLTP,1946733,-870,3440448
7519,Bette Midler,13y0kncDD4J9wxCyfKr10W,1946424,4127,2997225
7520,Dj Konik,47FkgvgZtCjQaBswo5E531,1946315,29028,1946315
7521,Vadesta,7vAiI188SHEmVcvPgqnzYO,1945609,-11833,2169261
7522,ASIAN KUNG-FU GENERATION,0MK8l3nURwwQIjafvXoJJt,1945442,5480,1951970
7523,Anna Lea,1hOdQnbXBlfZX9JXZk0O1w,1945241,-1706,2284347
7524,Heidi Montag,5XLBtYR2VrpkqXdlvNnFHG,1944687,6375,3026923
7525,tuki.,1Y5vJqABeI6QI6R95EDV6o,1944683,973,3273578
7526,DCup,6OkVmXCnj1BPjTf5aihiwt,1944591,13283,2149185
7527,Gazzelle,7KFOc3T4Xo8DVZt4PWw2qN,1944583,-1555,4548046
7528,Doony Graff,07yMfbKCotpnWFjCkxPYt0,1944577,14380,1944577
7529,Jericho Rosales,3RpJ6OyOnaXRFRXSirgQa6,1944565,2640,1944565
7530,HAUSER,2iSn12gFykgv92aTvPiH4s,1944110,30852,1944110
7531,Cass Elliot,5jX7X3kRkfJTRqAdT7RcHk,1944060,17715,2024777
7532,Chris Travis,6TxY5T8v9RjF7Ry4XQvWT5,1943981,7093,2303977
7533,YÃ¼ksek Sadakat,3SrFQDUN5DXQDZc3kygriW,1943919,64,2263269
7534,N.I.N.A,32NfHH4nSmu97Z4RQjPyET,1943150,2041,3760444
7535,Ikkimel,0CzoJbqBbtBNLArLyAFDPn,1942852,3611,2880955
7536,Shree Brar,5Dr08SCxyjTmDovDDRZCa2,1942486,1727,2104138
7537,Mwizz,5bSeeBLmB0lRlEQk02KoeU,1941657,-1776,3251713
7538,Josh Baker,4zf8Awb8y1X9qwL4oiVRd6,1941574,7467,2166091
7539,Poolside,5szdY7KaSi7epwyffrbV8c,1941088,2086,2477057
7540,Caravan Palace,37J1PlAkhRK7yrZUtqaUpQ,1940977,2016,2130189
7541,Dj Batata,2rUOBAmeKcpfmd83cIj5Au,1940917,-11059,2543671
7542,WhoMadeWho,50Lr1puweM1hFsF1LpIZLM,1940811,-3757,2490455
7543,Sarah Farias,3YvHDhzmrkcYZuKN7A2KBK,1940412,-1430,1955175
7544,Virus,0G7A5LzQAs2egiQl7hO5tV,1939708,-3776,2069114
7545,Randall King,4Uux6BdaCNrVFQ0bqGRtfh,1939635,14586,1939635
7546,Tonic,6qXwLwTLdA44HYsA26vaNU,1939627,14340,2080262
7547,Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,1939577,-522,2967258
7548,Santhosh Varma,57muzX4Ow2NbBL4nOa5bvp,1939419,-13960,2084608
7549,Crazy Horse,0oi7g8NUnlLh5tJvg2y5e3,1939365,-403,2535254
7550,KZA ProduÃ§Ãµes,1rRhJIu1ufxCjbmMWon6ax,1939328,-10067,4407827
7551,CJota,5qvphJwi72TG198xn5VVYH,1939100,147,4109053
7552,Edgar Joel,2Q6zKMFyq67L6fBml9cn4A,1938842,1185,1938842
7553,Girik Aman,0wEpmOl5l4V1PijK15QuDj,1938829,-20637,2320593
7554,DJ Kuba,1dhLLX9IY5DD8uElJwjZFX,1938813,5325,1943344
7555,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,1938210,3532,2067067
7556,Nikita Nigam,6H8pKYxkF2q0vUmSNwmrL3,1938200,-22567,2370735
7557,Boohle,6fHE8xZBCxzwer9DIbOmv4,1937887,-1133,2570984
7558,Shiqaari,6SGlv8rvlA0TfucEWP7Mvh,1937091,10364,1937091
7559,JOKER390P,1IVjFQKbSitl1XikHLdxlW,1937016,9297,1962797
7560,Neitan,0zKD9ej0a7KR2evA0Hu0KG,1936850,5457,1941096
7561,YUI,5WBO8UyOuJ1l7ZBqqBimpO,1936840,4032,2303563
7562,EeQue,4VqCBSJ9fvJ1XDQUd7K2Ft,1936776,-10633,3225192
7563,Sandra,646StQO8yxIiI3niu1OHnG,1936669,-4159,2177327
7564,Kapthenpurek,03viIgoUyg6gfAcID5hRCm,1936321,-18819,6001367
7565,ResenhaDaBlakk,3xSgQZ1NCFBFeAUAyspUZ7,1936261,5008,2110047
7566,Cezar & Paulinho,0padwH2BcP3olMtXhfW24N,1935850,-4579,2485748
7567,NoMBe,5Lhxlge1CR1DrgDAje8Qaw,1935787,4635,2532517
7568,creamy,2uSVRVjYZ0PlJPdFHnBETu,1935497,291,7626751
7569,Diana Krall,5z1VAFwT35EVvCp1XlZZuL,1935482,2150,4371440
7570,Baani Sandhu,3tDW6dCyLHiuOq5eKnHCW3,1935130,-6409,2538218
7571,Ryuichi Sakamoto,1tcgfoMTT1szjUeaikxRjA,1934949,-823,3575287
7572,Mimi Webb,3GxKJzJK4LpsYGXQrw77wz,1934870,10108,8814474
7573,buitruonglinh,7Cp2hGcriAaDUAWpXnSEwm,1934455,-3281,2197904
7574,Jugglerz,5dM0ApSI0k1TcOseiik0sY,1934430,3391,2867294
7575,Freestyle,0jarApAsbmiCkYhz0590mE,1934347,-2024,1939831
7576,Mel McDaniel,1fMdO9vLUd6wW4jbMeNiup,1934282,12386,1934282
7577,DTG,6kZWqUZqptyxb8Ki5DyBAg,1934169,14700,2413605
7578,Motohiro Hata,706WzkJEacBrtkHKRpBU2q,1933801,2776,2023766
7579,Kolohe Kai,3Je8tRazTtqZxGkbeJDGL8,1933241,5004,2244627
7580,alan vuong,6y1PHaUMkFXcJNhIAmjAk8,1932971,-11712,2180852
7581,Miss Pooja,0DyXyd0D6fMUsuD6yONANx,1932892,-5958,2070444
7582,Sarai Rivera,202VnAr2CvQpJJrYXK78jk,1932714,1227,1994821
7583,MaWhoo,5kwZB1xNLgB3lln1JGS2B9,1932529,-4235,2853616
7584,Amadou & Mariam,3KH7WsR2JZQ94Ik8SyabU6,1931711,398,2818583
7585,Chinna Ponnu,23FJvNYt7vCPHtpOQUzDN0,1931687,-4791,2006560
7586,Uriel Lozano,5Qv1EsPany9Fc3yyCJnoxw,1931139,-9048,3269711
7587,Shakey Graves,1fZpYWNWdL5Z3wrDtISFUH,1930631,18569,2643842
7588,S4nri0,0oV5Z0bl2CEOKxeN8FZHi7,1930076,-6449,5027665
7589,LAZER DIM 700,3CE6MgsLpKMDfYFtexgc8U,1930027,8656,2122724
7590,AJULLIACOSTA,0eHkGhhUyp3LZdtZjaA8gd,1929594,-2067,2161000
7591,Sunny Malton,2ScEhgArBEdKyU4vNHSyiY,1929472,-13343,5313074
7592,Nathaniel Rateliff & The Night Sweats,02seUFsFQP7TH4hLrTj77o,1928919,7997,2556082
7593,Gabriel Brito,4LXMmTqllPBxNh4msJMYCm,1928485,-733,1996323
7594,Wang Chung,6Zh3xrWlA0SA9Fsfj9AVwm,1927983,5451,2021241
7595,Alexio,4Tw0VaV1ENei24iQnktjXj,1927902,4817,1927902
7596,Natalie Jane,5bfglVyGJppmmNoC2rhBUG,1927785,-1314,3799686
7597,Luister La Voz,4FoMtKClFtTNsfQN7ivDII,1927775,11932,1927775
7598,Rotimi,1xBARhKI09ZTmeePVDWMCf,1927578,-4542,3209439
7599,Opi the Hit Machine,5VHv8HRkyW4zmhoYXu476k,1927306,804,1964143
7600,Black Cat,3YiFVUColvEK1dQAqDKYzU,1927216,34451,1927216
7601,Frejat,3WVjDclrbHsxjxhiOqHdnw,1927133,-2400,3274781
7602,KB,77IKXFvO7SpWrq8hflrUXc,1926221,2013,2019093
7603,Dargen D'Amico,7muPB2GhV0sEg2K1Fgj0Xm,1926166,40744,3794601
7604,Brad Kane,3dAzSJ9lQnJSq5Z0OgDBep,1925620,5834,2113553
7605,Leith Ross,4nxKz1dRYXnsGzN1lUURtG,1925512,-5634,2395971
7606,Weyes Blood,3Uqu1mEdkUJxPe7s31n1M9,1925122,1001,2207396
7607,Nawab,1fTMfqHcXtTa0G42Wu7qH5,1924451,-8202,2097103
7608,kulturr,2yTwZyGRSRDUjZNsLvIOW4,1924418,-1561,1929524
7609,Bebe,2byU53ebtTxcAnIRE814Ts,1923802,24588,2301680
7610,Azumi Takahashi,4VeqFgWkP7P9eEGwzPuXcM,1923647,-1296,1929889
7611,Srilekha Parthasarathy,4Q1srPVPObLkyNrevKLi5Q,1923073,-14874,2100316
7612,Amir Talai,1el8TNH6bcVfqnavlh0qZL,1922377,-5973,3162231
7613,Badjack,40oI86vaTUHgkSGlYkEiLM,1921804,8156,1958441
7614,Landy,2EFpb61Lpi0l5ldOiqbZkK,1921528,-10341,2521069
7615,M.H.R,5A5bbXuMkVh28lxVO4y25g,1921367,7261,2364919
7616,Eric Chou,5fEQLwq1BWWQNR8GzhOIvi,1921325,-932,2173940
7617,Eli Brown,5lVNSw2GPci8kebrAQpZqU,1919750,2015,3899596
7618,Leo RD,7w0t8O8nbirfLvGJgKK0xk,1919107,13531,1919107
7619,Zeds Dead,67qogtRNI0GjUr8PlaG6Zh,1918452,-12159,2698772
7620,Monica Christiana,2GqWsg2YJM3SRdIreM7f2h,1917881,-15562,2100260
7621,MC Lipivox,03R5vvmqjPsxS7Y5be6IAY,1917832,-1599,6099543
7622,joyful,1tE2eVlHSwplXAtuYtlBeZ,1917663,-1871,4721464
7623,Mae Muller,1BEUkE2CSUgHTLSBMZdnFB,1917554,2923,8352415
7624,MC Cauazim,3V3Y4qqMBv35twKkS0f9Md,1916960,-7091,2195047
7625,MC Nego Micha,6SsSYKLEsf8EfDbFAi5GET,1916799,-15601,3570066
7626,Anthony Colon,0tc7v6aUc2MuA3qdjwVQir,1916796,2050,1916796
7627,Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,1916560,140,3277647
7628,Crumb,4kSGbjWGxTchKpIxXPJv0B,1916427,8413,2642238
7629,Boz Scaggs,46njgd2Rq9tZc4ZjeQMgbh,1916335,7651,2257547
7630,Maurizio Pollini,2VIdKQmRHnWofsR4odfFOh,1915855,2929,2186765
7631,Elissa,68rvMwPL0yMbYR5cv0pzCR,1915843,-12313,2230886
7632,Common Saints,5UA8O7xDhZ74ebRYT0XOxB,1915344,-141,1920835
7633,Jaci Velasquez,7MbmKsnvXjl4GA7Dr27kko,1915306,-4030,3006509
7634,Famous Dex,0WOxhx4hikIsyF3CRPLC8W,1915290,1644,3336174
7635,LucÃ­a MÃ©ndez,4MbmeIi7C8qe1LboVhdaUN,1915251,-3817,2985889
7636,Munhoz & Mariano,0OWtaM1z81DliQXntU4KaN,1914994,-9538,2530182
7637,Monaleo,2sflbTtCirog5VxD6jPAfb,1914917,3183,2654989
7638,Daniel Calveti,4lZXpKLxWjMDFeNmiU4H1h,1914850,4233,1971612
7639,A Banca Records,0Do6bAo2kcVLp7ekzypskJ,1914630,-4669,2066288
7640,Elba Ramalho,4ph6Bt1mkDlmf32PSvRa8A,1914525,-768,2686451
7641,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,1914196,143,3597270
7642,SCHWVFTY,5tZkYTy4jkyMRRdobi5isM,1913884,-2918,1924773
7643,Emelie Hollow,61pvU6ZLOF3bl0IOtbmME7,1913055,-4925,2589896
7644,Nasty C,2gzWmhOZhDN6gXL49JW9qj,1912991,541,2004723
7645,Dennis Ferrer,0MGTHZpAGf7isSfw8yMIoi,1912970,11001,1971806
7646,Peter Tosh,0oea1hwGMfUxZbLxJc1XUN,1912750,4784,1912750
7647,TOKIODK,3l3kTDXnvYNA4u1kLLvLn2,1912114,15110,2233800
7648,Tuntun Yadav,66b1f81ApSIvIqjVtbdzJb,1911662,-5436,1934400
7649,Stephan Moccio,25s9H1JQmTu3iuFzpXWUIg,1911532,1091,3015596
7650,Bahaa Sultan,2KJgliIl1dMyeOMyCcnYv7,1911439,-3330,2315844
7651,Jefferson & Suellen,4Cp8MAVITZ6a8qjTVvhV28,1910985,1900,2160911
7652,Yomo,4myAXQmMuS1lZe8T6Y7eBg,1910763,5771,1910763
7653,Herbie Hancock,2ZvrvbQNrHKwjT7qfGFFUW,1910615,-3384,1962586
7654,Gilda,6Q6qTNC2rAegcR5QjzcRgE,1909740,-9965,2612142
7655,Calo,2Qm12OdHFDHSpWhBMpO16L,1909715,13140,1985165
7656,JoÃ£o Mineiro & Marciano,7DyHP5H86MOuoReXuEzHYd,1909455,2019,2339624
7657,RDB,17dThZkTlOa35pmzuunKAz,1909449,-15453,1966108
7658,Astrality,6KGv020mJkIjQH5YPDSBcZ,1908643,-3616,1928072
7659,Jessica Keenan Wynn,5U2zidY0OdTB6P5axinwOZ,1907697,12267,2120792
7660,Ankit Menon,4b1Ua3aYPP6ppvnqZdOHjV,1907654,-23647,2676694
7661,Clint Black,3Ay15wt0QChT4Kapsuw5Jt,1907564,-778,2456855
7662,Kaydy Cain,4nXXIxTneJksvGXrlmX8oA,1907421,8286,2317366
7663,Ravindra Upadhyay,1FpxWLEKhs3fsDL1fXDBHl,1907298,-9815,2066618
7664,Super Subu,6sXT8Cggm4tmoxhVjaUVs0,1906912,-19155,7653235
7665,Agnes Obel,1rKrEdI6GKirxWHxIUPYms,1906585,-7400,2317375
7666,Diler Kharkiya,5d6sKB0JbbWKiWoPDTLPj0,1906340,-9255,2152085
7667,Issey Cross,5QrV5Vr4KdsyKtifvD6X1U,1906294,-759,3918689
7668,HolyBrune,2L3geJ3pFSYkXI8RdOFQfj,1906032,15990,1906032
7669,Industria del Amor,3ecREliS3Q8g2sCk40y0dw,1906018,1253,1906018
7670,"HÃ©ctor Acosta ""El Torito""",4TCAAIMmeZXCTVlHUsicOn,1905281,2338,1909970
7671,MC Tairon,7ujbuq6hAjLSf7cGr6au0b,1905127,-6793,3975751
7672,SICK LEGEND,3EYY5FwDkHEYLw5V86SAtl,1904916,2237,4132260
7673,Ermal Meta,4XWTdNlsP8jqo5BDn5hgmd,1904813,35135,1904813
7674,King & Prince,1nzId6SLDDTUTRV7lNbgxp,1904502,-3461,2328300
7675,Ravi Chopra,14bGNgeU0k0KOamtswW1pw,1904377,-10282,1941096
7676,Silva Mc,7v4hw85pzG0M9kJHlBGsi3,1904029,3319,3145196
7677,Heitor Costa,1f0uTZ6roXfWpYsN8V1QqM,1903763,147,4472839
7678,U.V.Jackey,3boPdM5gG0ZyA6IjZCFsyn,1903702,-16323,2286409
7679,Hildemaro,2jc6xa4fD1dcYzuzGadGic,1903649,-6258,2091181
7680,RealestK,35R1B97CfrqKFFI3QBkTDx,1903502,-32,4971067
7681,Nadeesh,0g5fVrrOznFqf7yfnLd8sE,1903433,-16197,2286415
7682,Felix Harrer,7DDyntOmWbEgkGoIUaTxEp,1903346,6087,2967004
7683,Lamp,0rFHElzeddB9ymDjgpBENX,1902490,-1337,2194898
7684,Enrico Nigiotti,4Umo1uO9VemTgnkjeUhx8c,1902394,32857,1902394
7685,OKI,1oxn6cQ37twQ7yGnlE3ETd,1902262,333,2414582
7686,Brennan Heart,5QySqc6yAFDx9m7fedFZmC,1902258,3685,3370348
7687,Asentrix,6B6L5NF8BSmY76RUdtZmu2,1902111,-17878,1980062
7688,Raphaela Santos,1xUYzPQi0zdezdLkEjuqQH,1902070,95752,2862578
7689,Seu Desejo,71qmoLfGw4fDPJPJ2MBNax,1901916,8155,2752458
7690,Lakhbir Singh Lakkha,5DFhOFbW79mAo0lpA9Vuua,1901747,-9476,2578147
7691,Vandana Srinivasan,0aK5YwPtmSJ8g7nSEMPLJm,1901726,-1529,1907739
7692,Filter,01WjpKiWVNurV5hjIadB8C,1901704,4978,1948254
7693,Michael W. Smith,5aBxFPaaGk9204ssHUvXWN,1901702,6689,2353345
7694,LYNY,7xqIp1044Z2vd9v9ZphjLa,1901462,-980,2062543
7695,DJ Gimi-O,5lU3mLIonARnLpRtp5f77M,1901200,1247,2826850
7696,JAE5,3NbqBIc16CNAe5nYSmHR3p,1901085,4560,2227375
7697,Kaue Mc,4Amq40B1awicYgOZlACbU7,1901009,16645,1901009
7698,George Clanton,1G5v3lpMz7TeoW0yGpRQHr,1899968,-15540,2224543
7699,kensuke ushio,4L0gz16xuM1as1OgYzh1SR,1899894,-700,2095524
7700,Rowan Atkinson,5U4QDnlOlmZx9MHV45EoDE,1899881,9457,3006153
7701,Adoniran Barbosa,7vTlV3ajnMxl5l0ahupUeP,1899739,17188,2358874
7702,Donaty,2dHbjVgpO3NvzY8D7yZvji,1899656,15937,2079453
7703,Example,6Vh6UDWfu9PUSXSzAaB3CW,1899650,4882,2495636
7704,Firehouse,28pS8WVbFstY0o1SrqCf8I,1899567,12843,1899567
7705,JAO,6Bc3V3kVnWpY5kqQN6nio5,1899164,17473,1899164
7706,Mikhail Pletnev,2YdRnOqBXCl9g8xCLcGh8C,1898974,-9238,5611684
7707,Katya Lel,3NguMMTDTItRbe2E2PZrJ2,1898949,1568,4428306
7708,George Jones,2OpqcUtj10HHvGG6h9VYC5,1898665,400,1991406
7709,MC Thiaguinho do Recife,1TfDz2vo8r72qzCaYjtTqR,1898375,13402,2196547
7710,Charlotte Plank,4U5QErgn94wZGw1rJz01BO,1898374,-2633,3420970
7711,Abhimanyu-Pragya,1seJPM2gF3Bqhnr3T8yqPr,1898271,-16470,2254116
7712,BEKA,1ClmHgLorY9RUCIvsTdT7A,1898238,7115,2305800
7713,Gusty dj,5f9pQjPeDbuRF1GowQXo3L,1898110,-7721,4406022
7714,HERNAN TREJO,2JW58Zzu11HCWLaMou9UGD,1897844,17290,2258700
7715,Å»abson,0QR764k0D36npmTMWx5bft,1897455,2167,2162529
7716,Womack & Womack,7qShKycqNUP0GLEiTENDVZ,1897308,7864,2400500
7717,Ida Corr,30ut8L4gmEz4vNr1zNhpbh,1896618,8981,2340102
7718,Men Without Hats,34PLzyi7CdXUekiLHYyqXq,1896508,6022,2083369
7719,TRASHXRL,3rt96VXGtEgD4uSOJ6B69H,1896498,-8788,6170901
7720,Rebellion Rose,0AnwMwgg6y4Cv0h9nkKPIx,1895899,2849,2765925
7721,Anna Naklab,6vNe5MINTo5QZyR08sBOBA,1895749,9176,3374287
7722,Camden Cox,5mNpMP01Co4vXZ3U0fWP3C,1895687,14433,2555250
7723,Laura Williams,6wIj7GdxBjFtw6ySpzazwo,1895478,9169,3001825
7724,Lord ADL,7phpDFUX97M0DTGIcjXKRk,1895468,3731,1895468
7725,Reel 2 Real,4AXX8UN3xaPrxHSqrgE3Ta,1895248,1340,2149174
7726,Skolim,3RJrimoFyTK3SoTF4TaDSA,1895167,14,2480945
7727,Larry Fleet,6MWr1SmTaCU5BJzOZxwJEw,1895093,5839,2036530
7728,Dopebwoy,6OQggpm01CmAB717TKtDCr,1894848,2280,2085482
7729,The Shapeshifters,60FV7KyxIH9FH1uq7u8inP,1893147,7373,2592464
7730,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,1892953,-5145,73309610
7731,We Came As Romans,6qO6LhD6FuXK5e2PtfAIMz,1892638,-886,2745141
7732,Ericson,2mkCm5VNJTplOKJxcDYMpa,1892565,8763,5542592
7733,Karl Jenkins,1q1wfzh2xtpj27TnIAqIvd,1892538,-6418,2087233
7734,Boef,0Jsk5iYMr5aNjHury7blm1,1892447,-142,2425843
7735,Zaider,5Wuz885csKSCJoBNsOSCxz,1892000,-8582,2425742
7736,Two Steps from Hell,2qvP9yerCZCS0U1gZU8wYp,1891961,1413,2070119
7737,K.I.Z,0bMt8SJlp0gFRUufzifS05,1891930,6981,2614510
7738,Magnolia Park,7B76SsfzG0wWk1WEvGzCmY,1891913,-13581,2096542
7739,Cengiz KurtoÄlu,73wqUOsgp2DZd4IAmf48Gn,1891718,-2495,2151569
7740,DJ Anemia,6vvNcm1On2wFwZNXB63a7B,1891401,-2603,2583530
7741,TWXN,0lZ2oIRdMsQfFEPmOa3YyL,1890949,-3270,4345404
7742,Young Blood Neet,0Vl8gbpWPr8B6N7g5UtPSU,1890685,10079,3052531
7743,Hillsong en EspaÃ±ol,3phVKYqeq84Ai91CHTQfNq,1890494,8626,1890494
7744,NUEKI,1nccv1GNVkBdvsYi2FB5FB,1890406,-2963,7152763
7745,Mc DB,2hKfWlZLozDVOkReXCYJXq,1889637,17853,1889637
7746,RIN,18ISxWwWjV6rPLoVCXf1dz,1889330,10911,3336945
7747,Webbie,6aIm51fHkokqlJn2vzNTH8,1888690,1056,1888690
7748,Sir Simon Rattle,4GQwgdcDQwqtcHICjUNndp,1888327,-5115,4149876
7749,Pure Negga,1F23hhbmyCMBq3BadxKNhk,1887973,5972,2197470
7750,Loverboy,2CLVPk9FcywjClBcTvWPkT,1887775,5037,2233988
7751,Sergei Prokofiev,4kHtgiRnpmFIV5Tm4BIs8l,1887484,-2035,2095201
7752,SHAED,3KwmxIhSe9UTSEF37kwngR,1887414,-1961,4185406
7753,Niki & The Dove,4hiLNlqr4vQdiuo1aQKSXS,1887402,-3392,4283394
7754,Feng,278vNvolx8H3sQJ2hgOMnh,1887336,-6460,2252510
7755,Malice,4P4gZvRYiVpvtCkmd37jRM,1887008,-12309,6583989
7756,The Real Thing,1NUD5By34MFynmuUynCfSj,1886882,5054,2266573
7757,Neil Sedaka,5N6GwJzOcOY5kv8p0NjhYL,1886541,11900,1899505
7758,TRXVELER,31VaidRoI1NnHfyY8SxSL7,1886337,-1891,4777525
7759,Yung Hood,3OTNDa1tTW4HSiGfxZuJkI,1886228,54421,1886228
7760,Rupee,60TYV12IFUaDfnUA0S67zb,1885968,1022,2154872
7761,Katy Nichole,4sdhhi6q1Ez9l5PagQsykC,1885902,3711,2300970
7762,Tranzas,1GfaAWKfZE9hrYS8IqkWKB,1885071,-1533,1886604
7763,Borgeous,4uiMn2g0pgTrhN096QJhbp,1884825,561,2107685
7764,Rajnish Mishra,6CwN1T7GObQ3G0mZJzuLwO,1884344,-2009,1935101
7765,Babyfxce E,7a8ZndeHGrkS7xIM8060Xw,1884186,-9091,1919315
7766,Jorge,6gLW5LlLEXdtWaS0EWfzaJ,1884057,59688,2661249
7767,AUR,2cjQTf2J5yCaNY8qHpW855,1884045,-15545,9236114
7768,Craig Morgan,6ktyNEnEukKzskQEiXgCFD,1883731,8763,2738873
7769,Chicho Castro y Sus Alia2,0dc0PZKnH4whnbo7cPKABC,1883577,4515,1883577
7770,Janaki Iyer,71uiOUZtVwyMBQIpzh2WZo,1883419,-8384,1957714
7771,Bayanni,6FbCERtE2CKqEWihHMYjcG,1883393,2904,2389422
7772,Kwabs,0r0KdmVS1Er3kaFnl1KPog,1883370,7562,1883370
7773,Playero,2YTyoyU90b3CF5x91YjVaQ,1882966,2250,4947401
7774,Jeris Johnson,2hmePXeTr2b7cdRAtRjvPq,1882587,4973,2001905
7775,Kabah,61hAcjvvUS6EXMpeeHwaDi,1882467,-2875,2529243
7776,tipe-X,6Ta7YcldiJgmh6zy2HQJsd,1882210,-13405,2530881
7777,JEDAG JEDUG SOUND,6uV6xaYA57F3rii7za4OIH,1881442,-27458,4050643
7778,Sheku Kanneh-Mason,6OTr0YwLwGdv7mlmX27hRX,1881058,-2674,2169623
7779,Eugenio Esquivel,5HeN1Iza4nZe03sFlonddz,1880995,-2683,11853659
7780,Dhanunjay Seepana,5DxwUWyGp1uejyE80iJcn0,1880937,-4113,2077435
7781,Debbie Gibson,18jZvCsW1PJ4FDQ5gEXuKp,1880589,8759,2113567
7782,Sarah Brightman,7Ead768rc4ShGxnqtqccU5,1880579,-4055,2134203
7783,Paky,1KQJOTeIMbixtnSWY4sYs2,1880297,-5698,3091470
7784,Joan Baez,1EevBGfUh3RSQSGpluxgBm,1880276,-5618,2311774
7785,Samuel Cipta,7zJZ3KU0oAP3yxu0HzYnOc,1879911,-19739,2054485
7786,Des'ree,73ZPfpfg1LBVvDEArK4l5B,1879567,8603,2411047
7787,IShowSpeed,0V5bkwV2Bd90bMLMc8JFeS,1879417,-5202,3154692
7788,Siouxsie and the Banshees,1n65zfwYIj5kKEtNgxUlWb,1879395,3309,2322687
7789,DJ NATAN 22,1IOofxVTB3jFgrfUpufZgF,1879367,11500,4452299
7790,Viejas Locas,7wTu5u7W3kc9Id5JAvSAFV,1878801,-4314,2136214
7791,Remp,1xOk6ncnlNdMeSnLLLoMSa,1878539,2399,2431418
7792,Livingston,2fPsJqR6zfoHatC1eFr0eQ,1878459,1670,4343514
7793,Jasmine Cephas-Jones,4H3e5t5utgPvj6Nsuda5QF,1878337,2150,2559699
7794,Alex Bueno,7esCoLcCoCK7FPa9casAH4,1877737,7226,1951637
7795,Nachiketa Chakraborty,77MQhYJ01hRivFGS5hXjTY,1877303,-9273,1944706
7796,Killer Mike,2N4EYkIlG1kv25g6Wv8LGI,1877079,2100,4551034
7797,Sir Chloe,6rniTPs9zN26kYnkPdFl1U,1877056,-318,2445034
7798,Mario Bautista,0AspLZGQkP38yddNoD0pLn,1876870,8330,3034782
7799,Kent Mnl,4e52OjekZlQYZn9GqKJASY,1876706,23323,1876706
7800,Highly Suspect,2pqd3HsfsvcBGtHvPOg6eg,1876683,7066,1917991
7801,Lute,75WcpJKWXBV3o3cfluWapK,1876610,-1648,4036333
7802,FM Static,043r4OwwUAYREkBLK5jAiV,1876553,-4100,2348384
7803,Bullet-D,5HFNP1mrnemxa4WQHesFyt,1876489,23136,1876489
7804,Mamta Mohandas,3QL2xVnI7n5Fng1l4e56AP,1876242,-9684,2519451
7805,Chaitanya Prasad,3atkL177PZeKsF3aLyWYRf,1876153,-11903,2651326
